store_id,sales_sum,sales_mean,total_ad_spend_mean,website_visits_mean,unique_lead_count_mean,ctr_clean_mean,conversion_rate_mean,roas_mean,search_spend_ratio_mean,social_spend_ratio_mean,display_spend_ratio_mean,video_spend_ratio_mean,pmax_spend_ratio_mean,month_nunique,ad_months_active,ad_active_ratio,spent_any,avg_ad_spend_active_only,search_avg_spend_active_only,social_avg_spend_active_only,display_avg_spend_active_only,video_avg_spend_active_only,pmax_avg_spend_active_only
4ef4d45c-db18-4810-a4bb-a3c6e5ded93c,487.0,20.291666666666668,5873.63,11164.166666666666,55.541666666666664,0.009935097962598054,0.005319789839877683,0.0035202920272146454,0.3118816403971189,0.10570250890049239,0.03510145972299599,0.023401749954742646,0.14840973173511007,24,15,0.625,1,9397.807999999999,5254.811333333334,1148.0286666666666,381.466668,406.19600133333336,2199.116666666667
4ef61cfc-a0b8-4f21-8c19-0755e3317d6d,2041.0,85.04166666666667,14087.552916666667,25730.375,52.791666666666664,0.012919228866890951,0.0021939854854573,0.0026972413492952914,0.41098427834134627,0.13076573929240184,0.08646841816534666,0.0,0.0008410544095845833,24,16,0.6666666666666666,1,21131.329375,12963.776875,4155.131875,2629.463125,0.0,33.11312375
4efabfc3-bf2d-4988-bb35-f894b39919ee,1420.0,59.166666666666664,15223.689999999997,11434.375,91.66666666666667,0.015949207829321146,0.009576612823601874,0.0017468237091345876,0.45424141981856697,0.030000370923866686,0.008073854512654,0.0,0.14381787946720873,24,16,0.6666666666666666,1,22835.534999999996,15305.8275,1124.72,289.409375,0.0,5045.190624999999
4f25330a-672b-4c3b-b7f4-050ee3463d68,443.0,18.458333333333332,2458.2304166666668,8054.25,14.541666666666666,0.014590825606812725,0.001843293244013075,0.0038735635925067464,0.27181624612882843,0.25528924374948886,0.10304944406598925,0.0,0.018002221745806738,24,16,0.6666666666666666,1,3687.345625,1324.36063125,1587.52186875,563.2562437500001,0.0,109.666875125
4f46a21e-b8bf-4cc2-824d-7d79ccda0e82,96.0,4.0,1161.6516666666666,2987.8333333333335,6.333333333333333,0.01602515749077295,0.002119414993247892,0.0013373463604205292,0.3742967760402407,0.0,0.14810557915351288,1.1775899914271451e-06,0.0,24,16,0.6666666666666666,1,1742.4775,978.321251875,0.0,387.60187500000006,0.003125,0.0
4f6b47fb-3186-4219-b80e-d895726cfa84,589.0,24.541666666666668,4936.915416666667,12892.166666666666,39.5,0.012162610415347254,0.0032682355710321755,0.1612748457047338,0.12941572375922525,0.26418265569865645,0.0,0.0,0.034573919929000746,24,16,0.6666666666666666,1,7405.373125,1204.14625,3328.2631249999995,0.0,0.0,475.54311874999996
4fabafa3-0e11-48d6-bf26-636ad6af5e6d,294.0,12.25,1686.8525,9045.625,20.208333333333332,0.005906943347470717,0.0012557178500583542,0.019162754282473386,0.10898360443732787,0.025747495271718726,0.2978437935431668,0.0,0.0335759577293147,24,12,0.5,1,3373.705,1575.2016666666666,344.65833333333336,493.4216666666668,0.0,561.125
4fca2b7a-d797-46a2-9ebf-2e2534b2bb89,275.0,11.458333333333334,209.10125000000002,4981.625,10.166666666666666,0.011357448259457947,0.002216365257076037,1.832574046792612,0.0,0.08333333333333333,0.0,0.0,0.20833333333333334,24,7,0.2916666666666667,1,716.9185714285713,0.0,39.49285714285714,0.0,0.0,677.4257142857142
4ffcebf5-9674-47b2-a391-8d3b80673ab6,286.0,11.916666666666666,634.41375,11375.166666666666,18.583333333333332,0.0043285525488040875,0.001646711882538246,0.004481374797831921,0.11935986356789267,0.172306803098774,0.0,0.0,0.0,24,7,0.2916666666666667,1,2175.132857142857,1494.6342857142859,680.4985714285714,0.0,0.0,0.0
500d8239-3cb6-43b7-a84e-cec2468099ea,120.0,5.0,394.7070833333334,2062.7083333333335,4.125,0.002392312233298104,0.0019477842192037458,0.004727736615106095,0.0,0.3333333333333333,0.0,0.0,0.0,24,8,0.3333333333333333,1,1184.12125,0.0,1184.12125,0.0,0.0,0.0
