StoreId,ItemId,n_months,zero_share,mean_units,std_units,ADI,ACF12,seasonal_strength,cv_units,pattern_label,demand_class
00e0cf67-4c07-4420-9ed5-063c65c08c0b,8a7fa800-6ae2-4b64-ada5-f7bbf0bb7fcd,24,0.25,1.9583333333333333,1.6805580508625224,1.3529411764705883,0.15362411802437456,0.6132432466247403,0.8581573025680966,seasonal,active
00e0cf67-4c07-4420-9ed5-063c65c08c0b,8d21ae97-8d46-44f6-9137-620d3dd17acb,15,0.8666666666666667,0.13333333333333333,0.3518657752744984,14.0,-0.12307692307692306,,2.6389933145587383,intermittent,sparse
00e0cf67-4c07-4420-9ed5-063c65c08c0b,9378e5d0-1274-421d-a05e-938711b6f30b,7,0.5714285714285714,0.42857142857142855,0.5345224838248487,3.0,,,1.247219128924647,intermittent,active
00e0cf67-4c07-4420-9ed5-063c65c08c0b,9ac90f5f-de1f-4bbd-9d3d-86611ac1ac76,23,0.782608695652174,0.21739130434782608,0.42174116783664994,5.5,0.16618357487922708,,1.9400093720485898,intermittent,sparse
00e0cf67-4c07-4420-9ed5-063c65c08c0b,a0b6c8fb-fa04-4603-98d0-959ce280b67a,22,0.7272727272727273,0.36363636363636365,0.6579516949597689,4.2,-0.09454545454545453,,1.8093671611393645,intermittent,sparse
00e0cf67-4c07-4420-9ed5-063c65c08c0b,ad9f7683-930b-49da-a5e1-60ec2a0f9831,19,0.5789473684210527,0.42105263157894735,0.5072572735017881,2.5714285714285716,-0.02751196172248801,,1.2047360245667467,intermittent,active
00e0cf67-4c07-4420-9ed5-063c65c08c0b,b2106625-1dce-46e8-9ee2-f42ba23c9970,22,0.6363636363636364,0.5,0.7400128699009549,3.0,-0.08695652173913042,,1.4800257398019099,intermittent,active
00e0cf67-4c07-4420-9ed5-063c65c08c0b,c331735e-880d-41e2-a03e-c3e47a7203fd,25,0.48,0.56,0.5830951894845301,2.0,-0.21607843137254903,0.9930761694073468,1.0412414097938036,seasonal,active
00e0cf67-4c07-4420-9ed5-063c65c08c0b,d2c904c3-b542-4ee1-a473-ae563bb19064,12,0.6666666666666666,0.3333333333333333,0.49236596391733095,3.6666666666666665,,,1.477097891751993,intermittent,sparse
00e0cf67-4c07-4420-9ed5-063c65c08c0b,dea1d2ab-2164-4247-b50b-14a87473a366,14,0.5714285714285714,0.5,0.6504436355879909,2.6,-0.18181818181818177,,1.3008872711759818,intermittent,active
00e0cf67-4c07-4420-9ed5-063c65c08c0b,eabaaf99-d080-4833-9910-9371f90e0cc7,24,0.4166666666666667,1.0416666666666667,1.1970676733137326,1.7692307692307692,0.029709228824273078,0.5211865049960187,1.1491849663811833,seasonal,active
00e0cf67-4c07-4420-9ed5-063c65c08c0b,eb704803-8835-40a5-bd47-f5e4519d7f41,21,0.42857142857142855,0.7619047619047619,0.768424485864545,1.8181818181818181,0.047235023041474644,,1.0085571376972153,regular,active
00e0cf67-4c07-4420-9ed5-063c65c08c0b,f2cb3504-67cd-4a40-ad27-18d7a6b573b3,9,0.5555555555555556,0.4444444444444444,0.5270462766947299,2.6666666666666665,,,1.1858541225631425,intermittent,active
00e0cf67-4c07-4420-9ed5-063c65c08c0b,f7da4650-ab40-4348-a6c4-62788cfc6274,12,0.5833333333333334,0.5,0.674199862463242,2.75,,,1.348399724926484,intermittent,active
00e0cf67-4c07-4420-9ed5-063c65c08c0b,f9c7a0d1-c07f-4d69-b189-8f15672c9cbd,16,0.625,0.5,0.7302967433402214,3.0,0.062499999999999896,,1.4605934866804429,intermittent,active
00e0cf67-4c07-4420-9ed5-063c65c08c0b,f9d7af64-1e9a-4a47-8256-0692e501d714,18,0.6666666666666666,0.3888888888888889,0.6076849889141857,3.4,-0.12979351032448377,,1.5626185429221917,intermittent,sparse
00e0cf67-4c07-4420-9ed5-063c65c08c0b,fde83c16-02b3-45e2-9d39-f5e99ab0e0ac,20,0.7,0.3,0.4701623459816272,3.8,-0.11428571428571432,,1.5672078199387574,intermittent,sparse
